,album_group,album_type,artists,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri,external_urls.spotify
37,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1jPeDHvfU5Knw8VyOP6TZN'}, 'href': 'https://api.spotify.com/v1/artists/1jPeDHvfU5Knw8VyOP6TZN', 'id': '1jPeDHvfU5Knw8VyOP6TZN', 'name': 'Dj Chetas', 'type': 'artist', 'uri': 'spotify:artist:1jPeDHvfU5Knw8VyOP6TZN'}]",https://api.spotify.com/v1/albums/19EAhlpgfiibWcRxvGNVc0,19EAhlpgfiibWcRxvGNVc0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731235e8980465e16ce4966b7f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021235e8980465e16ce4966b7f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511235e8980465e16ce4966b7f', 'width': 64}]","Kesariya (Remix) [From ""Brahmastra""]",12/6/22,day,1,album,spotify:album:19EAhlpgfiibWcRxvGNVc0,https://open.spotify.com/album/19EAhlpgfiibWcRxvGNVc0
38,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3tPQOjkxO3mrYrrgkTeXgH'}, 'href': 'https://api.spotify.com/v1/artists/3tPQOjkxO3mrYrrgkTeXgH', 'id': '3tPQOjkxO3mrYrrgkTeXgH', 'name': 'Nikhita Gandhi', 'type': 'artist', 'uri': 'spotify:artist:3tPQOjkxO3mrYrrgkTeXgH'}]",https://api.spotify.com/v1/albums/791Nic2s2lcX8LtWjIeUh1,791Nic2s2lcX8LtWjIeUh1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27359a9e0855b770c3663d4fe5f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0259a9e0855b770c3663d4fe5f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485159a9e0855b770c3663d4fe5f', 'width': 64}]","Kaala Jaadu (From ""Freddy"")",11/11/22,day,1,album,spotify:album:791Nic2s2lcX8LtWjIeUh1,https://open.spotify.com/album/791Nic2s2lcX8LtWjIeUh1
39,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1mBydYMVBECdDmMfE2sEUO'}, 'href': 'https://api.spotify.com/v1/artists/1mBydYMVBECdDmMfE2sEUO', 'id': '1mBydYMVBECdDmMfE2sEUO', 'name': 'Sachin-Jigar', 'type': 'artist', 'uri': 'spotify:artist:1mBydYMVBECdDmMfE2sEUO'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2fMqTqiTxUDlmcOEPaQSsx'}, 'href': 'https://api.spotify.com/v1/artists/2fMqTqiTxUDlmcOEPaQSsx', 'id': '2fMqTqiTxUDlmcOEPaQSsx', 'name': 'Amitabh Bhattacharya', 'type': 'artist', 'uri': 'spotify:artist:2fMqTqiTxUDlmcOEPaQSsx'}]",https://api.spotify.com/v1/albums/7fL3C5d4cFW7XLZHq4jPwX,7fL3C5d4cFW7XLZHq4jPwX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27382a60b8f529feb30dfc00543', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0282a60b8f529feb30dfc00543', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485182a60b8f529feb30dfc00543', 'width': 64}]","Apna Bana Le (From ""Bhediya"")",11/5/22,day,1,album,spotify:album:7fL3C5d4cFW7XLZHq4jPwX,https://open.spotify.com/album/7fL3C5d4cFW7XLZHq4jPwX
40,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2GhRzK7XzixKuZYEEfUkBR'}, 'href': 'https://api.spotify.com/v1/artists/2GhRzK7XzixKuZYEEfUkBR', 'id': '2GhRzK7XzixKuZYEEfUkBR', 'name': 'KSW', 'type': 'artist', 'uri': 'spotify:artist:2GhRzK7XzixKuZYEEfUkBR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",https://api.spotify.com/v1/albums/6lDbtNiYMC8B1FcD7l77QC,6lDbtNiYMC8B1FcD7l77QC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c6bd95c443d2ff7b2964a3d6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c6bd95c443d2ff7b2964a3d6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c6bd95c443d2ff7b2964a3d6', 'width': 64}]",Ae Dil Hai Mushkil (Lofi Flip),11/4/22,day,1,album,spotify:album:6lDbtNiYMC8B1FcD7l77QC,https://open.spotify.com/album/6lDbtNiYMC8B1FcD7l77QC
41,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5OD147PIZedUodUrxiEqEX'}, 'href': 'https://api.spotify.com/v1/artists/5OD147PIZedUodUrxiEqEX', 'id': '5OD147PIZedUodUrxiEqEX', 'name': 'Kritiman Mishra', 'type': 'artist', 'uri': 'spotify:artist:5OD147PIZedUodUrxiEqEX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",https://api.spotify.com/v1/albums/0q7bYBmJ27h6GW4m3dWPPC,0q7bYBmJ27h6GW4m3dWPPC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730e64cc1cd1c806d68f780b7c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020e64cc1cd1c806d68f780b7c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510e64cc1cd1c806d68f780b7c', 'width': 64}]",Mera Pyar Tera Pyar (Lofi Flip),10/27/22,day,1,album,spotify:album:0q7bYBmJ27h6GW4m3dWPPC,https://open.spotify.com/album/0q7bYBmJ27h6GW4m3dWPPC
42,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3dN9MQpjIyNxyeRfz4EDZe'}, 'href': 'https://api.spotify.com/v1/artists/3dN9MQpjIyNxyeRfz4EDZe', 'id': '3dN9MQpjIyNxyeRfz4EDZe', 'name': 'Rochak Kohli', 'type': 'artist', 'uri': 'spotify:artist:3dN9MQpjIyNxyeRfz4EDZe'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2kXATuG1pS50O7Hp0uj1Q5'}, 'href': 'https://api.spotify.com/v1/artists/2kXATuG1pS50O7Hp0uj1Q5', 'id': '2kXATuG1pS50O7Hp0uj1Q5', 'name': 'Eklavya', 'type': 'artist', 'uri': 'spotify:artist:2kXATuG1pS50O7Hp0uj1Q5'}]",https://api.spotify.com/v1/albums/30UZmRiMa6Jy5OpWKBooBX,30UZmRiMa6Jy5OpWKBooBX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273be91a5e5f6c14bc1cb2e4e49', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02be91a5e5f6c14bc1cb2e4e49', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851be91a5e5f6c14bc1cb2e4e49', 'width': 64}]","Thank God (From ""Thank God"")",10/22/22,day,1,album,spotify:album:30UZmRiMa6Jy5OpWKBooBX,https://open.spotify.com/album/30UZmRiMa6Jy5OpWKBooBX
43,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6SzYh3jdZpJxGulYuWlFb5'}, 'href': 'https://api.spotify.com/v1/artists/6SzYh3jdZpJxGulYuWlFb5', 'id': '6SzYh3jdZpJxGulYuWlFb5', 'name': 'Vipin Patwa', 'type': 'artist', 'uri': 'spotify:artist:6SzYh3jdZpJxGulYuWlFb5'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0m3D4grap8VFSzbJMqgNVk'}, 'href': 'https://api.spotify.com/v1/artists/0m3D4grap8VFSzbJMqgNVk', 'id': '0m3D4grap8VFSzbJMqgNVk', 'name': 'Kumaar', 'type': 'artist', 'uri': 'spotify:artist:0m3D4grap8VFSzbJMqgNVk'}]",https://api.spotify.com/v1/albums/71eEspGJM5UykbbRzIfUBL,71eEspGJM5UykbbRzIfUBL,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273263e3a4f34410964a572c63a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02263e3a4f34410964a572c63a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851263e3a4f34410964a572c63a', 'width': 64}]","Yaar Ve (From ""Code Name Tiranga"")",10/21/22,day,1,album,spotify:album:71eEspGJM5UykbbRzIfUBL,https://open.spotify.com/album/71eEspGJM5UykbbRzIfUBL
44,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5wJ1H6ud777odtZl5gG507'}, 'href': 'https://api.spotify.com/v1/artists/5wJ1H6ud777odtZl5gG507', 'id': '5wJ1H6ud777odtZl5gG507', 'name': 'Vishal Mishra', 'type': 'artist', 'uri': 'spotify:artist:5wJ1H6ud777odtZl5gG507'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2DFCHTDIA0t638a4mm37dK'}, 'href': 'https://api.spotify.com/v1/artists/2DFCHTDIA0t638a4mm37dK', 'id': '2DFCHTDIA0t638a4mm37dK', 'name': 'Raj Shekhar', 'type': 'artist', 'uri': 'spotify:artist:2DFCHTDIA0t638a4mm37dK'}]",https://api.spotify.com/v1/albums/3vzdDUv7uCCss1swFktPtc,3vzdDUv7uCCss1swFktPtc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273db2ae37ff0838ee2969c0772', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02db2ae37ff0838ee2969c0772', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851db2ae37ff0838ee2969c0772', 'width': 64}]",Sun Bhi Le - Lofi,10/20/22,day,1,album,spotify:album:3vzdDUv7uCCss1swFktPtc,https://open.spotify.com/album/3vzdDUv7uCCss1swFktPtc
45,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0fO21P1FLl5v2QZXaibha0'}, 'href': 'https://api.spotify.com/v1/artists/0fO21P1FLl5v2QZXaibha0', 'id': '0fO21P1FLl5v2QZXaibha0', 'name': 'Somchanda', 'type': 'artist', 'uri': 'spotify:artist:0fO21P1FLl5v2QZXaibha0'}]",https://api.spotify.com/v1/albums/4PvtRZ1kw5xtqQ39EXk0Qq,4PvtRZ1kw5xtqQ39EXk0Qq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732f51e1ee26f79553c7993c96', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022f51e1ee26f79553c7993c96', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512f51e1ee26f79553c7993c96', 'width': 64}]",Shorir Jure,10/19/22,day,1,album,spotify:album:4PvtRZ1kw5xtqQ39EXk0Qq,https://open.spotify.com/album/4PvtRZ1kw5xtqQ39EXk0Qq
46,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1btklM4yoTaKiVjLodLrOh'}, 'href': 'https://api.spotify.com/v1/artists/1btklM4yoTaKiVjLodLrOh', 'id': '1btklM4yoTaKiVjLodLrOh', 'name': 'VIBIE', 'type': 'artist', 'uri': 'spotify:artist:1btklM4yoTaKiVjLodLrOh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",https://api.spotify.com/v1/albums/1b5dv6YOO0glGJLoCBv8Le,1b5dv6YOO0glGJLoCBv8Le,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273070ed56b449be8f4384a99aa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02070ed56b449be8f4384a99aa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851070ed56b449be8f4384a99aa', 'width': 64}]",Kesariya (Lofi Flip),10/13/22,day,1,album,spotify:album:1b5dv6YOO0glGJLoCBv8Le,https://open.spotify.com/album/1b5dv6YOO0glGJLoCBv8Le
47,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2fMqTqiTxUDlmcOEPaQSsx'}, 'href': 'https://api.spotify.com/v1/artists/2fMqTqiTxUDlmcOEPaQSsx', 'id': '2fMqTqiTxUDlmcOEPaQSsx', 'name': 'Amitabh Bhattacharya', 'type': 'artist', 'uri': 'spotify:artist:2fMqTqiTxUDlmcOEPaQSsx'}]",https://api.spotify.com/v1/albums/4mDNKf2XHGQbgFtShU6RaT,4mDNKf2XHGQbgFtShU6RaT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273977d86f3a28e58d60e4470b8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02977d86f3a28e58d60e4470b8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851977d86f3a28e58d60e4470b8', 'width': 64}]","Rasiya Reprise (From ""Brahmastra"")",10/7/22,day,1,album,spotify:album:4mDNKf2XHGQbgFtShU6RaT,https://open.spotify.com/album/4mDNKf2XHGQbgFtShU6RaT
48,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6iv4lysB1yHXoZJ2gfqTdh'}, 'href': 'https://api.spotify.com/v1/artists/6iv4lysB1yHXoZJ2gfqTdh', 'id': '6iv4lysB1yHXoZJ2gfqTdh', 'name': 'Shashwat Singh', 'type': 'artist', 'uri': 'spotify:artist:6iv4lysB1yHXoZJ2gfqTdh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2UwDJeoMqYers5Jmm75zm2'}, 'href': 'https://api.spotify.com/v1/artists/2UwDJeoMqYers5Jmm75zm2', 'id': '2UwDJeoMqYers5Jmm75zm2', 'name': 'Antara Mitra', 'type': 'artist', 'uri': 'spotify:artist:2UwDJeoMqYers5Jmm75zm2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",https://api.spotify.com/v1/albums/73S8O640zcwF9clUYzVtke,73S8O640zcwF9clUYzVtke,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735b8d2fc6f4f6dc4dcff8cb97', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025b8d2fc6f4f6dc4dcff8cb97', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515b8d2fc6f4f6dc4dcff8cb97', 'width': 64}]","Kesariya (Dance Mix) [From ""Brahmastra""]",10/3/22,day,1,album,spotify:album:73S8O640zcwF9clUYzVtke,https://open.spotify.com/album/73S8O640zcwF9clUYzVtke
49,single,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5OD147PIZedUodUrxiEqEX'}, 'href': 'https://api.spotify.com/v1/artists/5OD147PIZedUodUrxiEqEX', 'id': '5OD147PIZedUodUrxiEqEX', 'name': 'Kritiman Mishra', 'type': 'artist', 'uri': 'spotify:artist:5OD147PIZedUodUrxiEqEX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",https://api.spotify.com/v1/albums/0OqGNoguOy3MODEVsGNyMK,0OqGNoguOy3MODEVsGNyMK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ffd1cff50f30493b5184b90e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ffd1cff50f30493b5184b90e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ffd1cff50f30493b5184b90e', 'width': 64}]",Daayre (Lofi Flip),9/29/22,day,1,album,spotify:album:0OqGNoguOy3MODEVsGNyMK,https://open.spotify.com/album/0OqGNoguOy3MODEVsGNyMK
